id_person,cal_yr,age_grp,sex,sch_grp,weight
7506,2021,35–39,F,N,2212.0741127329193
7507,2021,35–39,F,N,2212.0741127329193
7508,2021,35–39,F,N,2212.0741127329193
7509,2021,35–39,F,N,2212.0741127329193
7510,2021,35–39,F,N,2212.0741127329193
7511,2021,35–39,F,N,2212.0741127329193
7512,2021,35–39,F,N,2212.0741127329193
7513,2021,35–39,F,N,2212.0741127329193
7514,2021,35–39,F,N,2212.0741127329193
7515,2021,35–39,F,N,2212.0741127329193
7516,2021,35–39,F,N,2212.0741127329193
7517,2021,35–39,F,N,2212.0741127329193
7518,2021,35–39,F,N,2212.0741127329193
7519,2021,35–39,F,N,2212.0741127329193
7520,2021,35–39,F,N,2212.0741127329193
7521,2021,35–39,F,N,2212.0741127329193
7522,2021,35–39,F,N,2212.0741127329193
7523,2021,35–39,F,N,2212.0741127329193
7524,2021,35–39,F,N,2212.0741127329193
7525,2021,35–39,F,N,2212.0741127329193
7526,2021,35–39,F,N,2212.0741127329193
7527,2021,35–39,F,N,2212.0741127329193
7528,2021,35–39,F,N,2212.0741127329193
7529,2021,35–39,F,N,2212.0741127329193
7530,2021,35–39,F,N,2212.0741127329193
7531,2021,35–39,F,N,2212.0741127329193
7532,2021,35–39,F,N,2212.0741127329193
7533,2021,35–39,F,N,2212.0741127329193
7534,2021,35–39,F,N,2212.0741127329193
7535,2021,35–39,F,N,2212.0741127329193
7536,2021,35–39,F,N,2212.0741127329193
7537,2021,35–39,F,N,2212.0741127329193
7538,2021,35–39,F,N,2212.0741127329193
7539,2021,35–39,F,N,2212.0741127329193
7540,2021,35–39,F,N,2212.0741127329193
7541,2021,35–39,F,N,2212.0741127329193
7542,2021,35–39,F,N,2212.0741127329193
7543,2021,35–39,F,N,2212.0741127329193
7544,2021,35–39,F,N,2212.0741127329193
7545,2021,35–39,F,N,2212.0741127329193
7546,2021,35–39,F,N,2212.0741127329193
7547,2021,35–39,F,N,2212.0741127329193
7548,2021,35–39,F,N,2212.0741127329193
7549,2021,35–39,F,N,2212.0741127329193
7550,2021,35–39,F,N,2212.0741127329193
7551,2021,35–39,F,N,2212.0741127329193
7552,2021,35–39,F,N,2212.0741127329193
7553,2021,35–39,F,N,2212.0741127329193
7554,2021,35–39,F,N,2212.0741127329193
7555,2021,35–39,F,N,2212.0741127329193
7556,2021,35–39,F,N,2212.0741127329193
7557,2021,35–39,F,N,2212.0741127329193
7558,2021,35–39,F,N,2212.0741127329193
7559,2021,35–39,F,N,2212.0741127329193
7560,2021,35–39,F,N,2212.0741127329193
7561,2021,35–39,F,N,2212.0741127329193
7562,2021,35–39,F,N,2212.0741127329193
7563,2021,35–39,F,N,2212.0741127329193
7564,2021,35–39,F,N,2212.0741127329193
7565,2021,35–39,F,N,2212.0741127329193
7566,2021,35–39,F,N,2212.0741127329193
7567,2021,35–39,F,N,2212.0741127329193
7568,2021,35–39,F,N,2212.0741127329193
7569,2021,35–39,F,N,2212.0741127329193
7570,2021,35–39,F,N,2212.0741127329193
7571,2021,35–39,F,N,2212.0741127329193
7572,2021,35–39,F,N,2212.0741127329193
7573,2021,35–39,F,N,2212.0741127329193
7574,2021,35–39,F,N,2212.0741127329193
7575,2021,35–39,F,N,2212.0741127329193
7576,2021,35–39,F,N,2212.0741127329193
7577,2021,35–39,F,N,2212.0741127329193
7578,2021,35–39,F,N,2212.0741127329193
7579,2021,35–39,F,N,2212.0741127329193
7580,2021,35–39,F,N,2212.0741127329193
7581,2021,35–39,F,N,2212.0741127329193
7582,2021,35–39,F,N,2212.0741127329193
7583,2021,35–39,F,N,2212.0741127329193
7584,2021,35–39,F,N,2212.0741127329193
7585,2021,35–39,F,N,2212.0741127329193
7586,2021,35–39,F,N,2212.0741127329193
7587,2021,35–39,F,N,2212.0741127329193
7588,2021,35–39,F,N,2212.0741127329193
7589,2021,35–39,F,N,2212.0741127329193
7590,2021,35–39,F,N,2212.0741127329193
7591,2021,35–39,F,N,2212.0741127329193
7592,2021,35–39,F,N,2212.0741127329193
7593,2021,35–39,F,N,2212.0741127329193
7594,2021,35–39,F,N,2212.0741127329193
7595,2021,35–39,F,N,2212.0741127329193
7596,2021,35–39,F,N,2212.0741127329193
7597,2021,35–39,F,N,2212.0741127329193
7598,2021,35–39,F,N,2212.0741127329193
7599,2021,35–39,F,N,2212.0741127329193
7600,2021,35–39,F,N,2212.0741127329193
7601,2021,35–39,F,N,2212.0741127329193
7602,2021,35–39,F,N,2212.0741127329193
7603,2021,35–39,F,N,2212.0741127329193
7604,2021,35–39,F,N,2212.0741127329193
7605,2021,35–39,F,N,2212.0741127329193
7606,2021,35–39,F,N,2212.0741127329193
7607,2021,35–39,F,N,2212.0741127329193
7608,2021,35–39,F,N,2212.0741127329193
7609,2021,35–39,F,N,2212.0741127329193
7610,2021,35–39,F,N,2212.0741127329193
7611,2021,35–39,F,N,2212.0741127329193
7612,2021,35–39,F,N,2212.0741127329193
7613,2021,35–39,F,N,2212.0741127329193
7614,2021,35–39,F,N,2212.0741127329193
7615,2021,35–39,F,N,2212.0741127329193
7616,2021,35–39,F,N,2212.0741127329193
7617,2021,35–39,F,N,2212.0741127329193
7618,2021,35–39,F,N,2212.0741127329193
7619,2021,35–39,F,N,2212.0741127329193
7620,2021,35–39,F,N,2212.0741127329193
7621,2021,35–39,F,N,2212.0741127329193
7622,2021,35–39,F,N,2212.0741127329193
7623,2021,35–39,F,N,2212.0741127329193
7624,2021,35–39,F,N,2212.0741127329193
7625,2021,35–39,F,N,2212.0741127329193
7626,2021,35–39,F,N,2212.0741127329193
7627,2021,35–39,F,N,2212.0741127329193
7628,2021,35–39,F,N,2212.0741127329193
7629,2021,35–39,F,N,2212.0741127329193
7630,2021,35–39,F,N,2212.0741127329193
7631,2021,35–39,F,N,2212.0741127329193
7632,2021,35–39,F,N,2212.0741127329193
7633,2021,35–39,F,N,2212.0741127329193
7634,2021,35–39,F,N,2212.0741127329193
7635,2021,35–39,F,N,2212.0741127329193
7636,2021,35–39,F,N,2212.0741127329193
7637,2021,35–39,F,N,2212.0741127329193
7638,2021,35–39,F,N,2212.0741127329193
7639,2021,35–39,F,N,2212.0741127329193
7640,2021,35–39,F,N,2212.0741127329193
7641,2021,35–39,F,N,2212.0741127329193
7642,2021,35–39,F,N,2212.0741127329193
7643,2021,35–39,F,N,2212.0741127329193
7644,2021,35–39,F,N,2212.0741127329193
7645,2021,35–39,F,N,2212.0741127329193
7646,2021,35–39,F,N,2212.0741127329193
7647,2021,35–39,F,N,2212.0741127329193
7648,2021,35–39,F,N,2212.0741127329193
7649,2021,35–39,F,N,2212.0741127329193
7650,2021,35–39,F,N,2212.0741127329193
7651,2021,35–39,F,N,2212.0741127329193
7652,2021,35–39,F,N,2212.0741127329193
7653,2021,35–39,F,N,2212.0741127329193
7654,2021,35–39,F,N,2212.0741127329193
7655,2021,35–39,F,N,2212.0741127329193
7656,2021,35–39,F,N,2212.0741127329193
7657,2021,35–39,F,N,2212.0741127329193
7658,2021,35–39,F,N,2212.0741127329193
7659,2021,35–39,F,N,2212.0741127329193
7660,2021,35–39,F,N,2212.0741127329193
7661,2021,35–39,F,N,2212.0741127329193
7662,2021,35–39,F,N,2212.0741127329193
7663,2021,35–39,F,N,2212.0741127329193
7664,2021,35–39,F,N,2212.0741127329193
7665,2021,35–39,F,N,2212.0741127329193
7666,2021,35–39,F,N,2212.0741127329193
7667,2021,35–39,F,N,2212.0741127329193
7668,2021,35–39,F,N,2212.0741127329193
7669,2021,35–39,F,N,2212.0741127329193
7670,2021,35–39,F,N,2212.0741127329193
7671,2021,35–39,F,N,2212.0741127329193
7672,2021,35–39,F,N,2212.0741127329193
7673,2021,35–39,F,N,2212.0741127329193
7674,2021,35–39,F,N,2212.0741127329193
7675,2021,35–39,F,N,2212.0741127329193
7676,2021,35–39,F,N,2212.0741127329193
7677,2021,35–39,F,N,2212.0741127329193
7678,2021,35–39,F,N,2212.0741127329193
7679,2021,35–39,F,N,2212.0741127329193
7680,2021,35–39,F,N,2212.0741127329193
7681,2021,35–39,F,N,2212.0741127329193
7682,2021,35–39,F,N,2212.0741127329193
7683,2021,35–39,F,N,2212.0741127329193
7684,2021,35–39,F,N,2212.0741127329193
7685,2021,35–39,F,N,2212.0741127329193
7686,2021,35–39,F,N,2212.0741127329193
7687,2021,35–39,F,N,2212.0741127329193
7688,2021,35–39,F,N,2212.0741127329193
7689,2021,35–39,F,N,2212.0741127329193
7690,2021,35–39,F,N,2212.0741127329193
7691,2021,35–39,F,N,2212.0741127329193
7692,2021,35–39,F,N,2212.0741127329193
7693,2021,35–39,F,N,2212.0741127329193
7694,2021,35–39,F,N,2212.0741127329193
7695,2021,35–39,F,N,2212.0741127329193
7696,2021,35–39,F,N,2212.0741127329193
7697,2021,35–39,F,N,2212.0741127329193
7698,2021,35–39,F,N,2212.0741127329193
7699,2021,35–39,F,N,2212.0741127329193
7700,2021,35–39,F,N,2212.0741127329193
7701,2021,35–39,F,N,2212.0741127329193
7702,2021,35–39,F,N,2212.0741127329193
7703,2021,35–39,F,N,2212.0741127329193
7704,2021,35–39,F,N,2212.0741127329193
7705,2021,35–39,F,N,2212.0741127329193
7706,2021,35–39,F,N,2212.0741127329193
7707,2021,35–39,F,N,2212.0741127329193
7708,2021,35–39,F,N,2212.0741127329193
7709,2021,35–39,F,N,2212.0741127329193
7710,2021,35–39,F,N,2212.0741127329193
7711,2021,35–39,F,N,2212.0741127329193
7712,2021,35–39,F,N,2212.0741127329193
7713,2021,35–39,F,N,2212.0741127329193
7714,2021,35–39,F,N,2212.0741127329193
7715,2021,35–39,F,N,2212.0741127329193
7716,2021,35–39,F,N,2212.0741127329193
7717,2021,35–39,F,N,2212.0741127329193
7718,2021,35–39,F,N,2212.0741127329193
7719,2021,35–39,F,N,2212.0741127329193
7720,2021,35–39,F,N,2212.0741127329193
7721,2021,35–39,F,N,2212.0741127329193
7722,2021,35–39,F,N,2212.0741127329193
7723,2021,35–39,F,N,2212.0741127329193
7724,2021,35–39,F,N,2212.0741127329193
7725,2021,35–39,F,N,2212.0741127329193
7726,2021,35–39,F,N,2212.0741127329193
7727,2021,35–39,F,N,2212.0741127329193
7728,2021,40–44,F,C,409.9578360726657
7729,2021,40–44,F,C,409.9578360726657
7730,2021,40–44,F,C,409.9578360726657
7731,2021,40–44,F,C,409.9578360726657
7732,2021,40–44,F,C,409.9578360726657
7733,2021,40–44,F,C,409.9578360726657
7734,2021,40–44,F,C,409.9578360726657
7735,2021,40–44,F,C,409.9578360726657
7736,2021,40–44,F,C,409.9578360726657
7737,2021,40–44,F,C,409.9578360726657
7738,2021,40–44,F,C,409.9578360726657
7739,2021,40–44,F,C,409.9578360726657
7740,2021,40–44,F,C,409.9578360726657
7741,2021,40–44,F,C,409.9578360726657
7742,2021,40–44,F,C,409.9578360726657
7743,2021,40–44,F,C,409.9578360726657
7744,2021,40–44,F,C,409.9578360726657
7745,2021,40–44,F,C,409.9578360726657
7746,2021,40–44,F,C,409.9578360726657
7747,2021,40–44,F,C,409.9578360726657
7748,2021,40–44,F,C,409.9578360726657
7749,2021,40–44,F,C,409.9578360726657
7750,2021,40–44,F,C,409.9578360726657
7751,2021,40–44,F,C,409.9578360726657
7752,2021,40–44,F,C,409.9578360726657
7753,2021,40–44,F,C,409.9578360726657
7754,2021,40–44,F,C,409.9578360726657
7755,2021,40–44,F,C,409.9578360726657
7756,2021,40–44,F,C,409.9578360726657
7757,2021,40–44,F,C,409.9578360726657
7758,2021,40–44,F,C,409.9578360726657
7759,2021,40–44,F,C,409.9578360726657
7760,2021,40–44,F,C,409.9578360726657
7761,2021,40–44,F,C,409.9578360726657
7762,2021,40–44,F,C,409.9578360726657
7763,2021,40–44,F,C,409.9578360726657
7764,2021,40–44,F,C,409.9578360726657
7765,2021,40–44,F,C,409.9578360726657
7766,2021,40–44,F,C,409.9578360726657
7767,2021,40–44,F,C,409.9578360726657
7768,2021,40–44,F,C,409.9578360726657
7769,2021,40–44,F,C,409.9578360726657
7770,2021,40–44,F,C,409.9578360726657
7771,2021,40–44,F,C,409.9578360726657
7772,2021,40–44,F,C,409.9578360726657
7773,2021,40–44,F,C,409.9578360726657
7774,2021,40–44,F,C,409.9578360726657
7775,2021,40–44,F,C,409.9578360726657
7776,2021,40–44,F,C,409.9578360726657
7777,2021,40–44,F,C,409.9578360726657
7778,2021,40–44,F,C,409.9578360726657
7779,2021,40–44,F,C,409.9578360726657
7780,2021,40–44,F,C,409.9578360726657
7781,2021,40–44,F,C,409.9578360726657
7782,2021,40–44,F,C,409.9578360726657
7783,2021,40–44,F,C,409.9578360726657
7784,2021,40–44,F,C,409.9578360726657
7785,2021,40–44,F,C,409.9578360726657
7786,2021,40–44,F,C,409.9578360726657
7787,2021,40–44,F,C,409.9578360726657
7788,2021,40–44,F,C,409.9578360726657
7789,2021,40–44,F,C,409.9578360726657
7790,2021,40–44,F,C,409.9578360726657
7791,2021,40–44,F,C,409.9578360726657
7792,2021,40–44,F,C,409.9578360726657
7793,2021,40–44,F,C,409.9578360726657
7794,2021,40–44,F,C,409.9578360726657
7795,2021,40–44,F,C,409.9578360726657
7796,2021,40–44,F,C,409.9578360726657
7797,2021,40–44,F,C,409.9578360726657
7798,2021,40–44,F,C,409.9578360726657
7799,2021,40–44,F,C,409.9578360726657
7800,2021,40–44,F,C,409.9578360726657
7801,2021,40–44,F,C,409.9578360726657
7802,2021,40–44,F,C,409.9578360726657
7803,2021,40–44,F,C,409.9578360726657
7804,2021,40–44,F,C,409.9578360726657
7805,2021,40–44,F,C,409.9578360726657
7806,2021,40–44,F,C,409.9578360726657
7807,2021,40–44,F,C,409.9578360726657
7808,2021,40–44,F,C,409.9578360726657
7809,2021,40–44,F,C,409.9578360726657
7810,2021,40–44,F,C,409.9578360726657
7811,2021,40–44,F,C,409.9578360726657
7812,2021,40–44,F,C,409.9578360726657
7813,2021,40–44,F,C,409.9578360726657
7814,2021,40–44,F,C,409.9578360726657
7815,2021,40–44,F,C,409.9578360726657
7816,2021,40–44,F,C,409.9578360726657
7817,2021,40–44,F,C,409.9578360726657
7818,2021,40–44,F,C,409.9578360726657
7819,2021,40–44,F,C,409.9578360726657
7820,2021,40–44,F,C,409.9578360726657
7821,2021,40–44,F,C,409.9578360726657
7822,2021,40–44,F,C,409.9578360726657
7823,2021,40–44,F,C,409.9578360726657
7824,2021,40–44,F,C,409.9578360726657
7825,2021,40–44,F,C,409.9578360726657
7826,2021,40–44,F,C,409.9578360726657
7827,2021,40–44,F,C,409.9578360726657
7828,2021,40–44,F,C,409.9578360726657
7829,2021,40–44,F,C,409.9578360726657
7830,2021,40–44,F,C,409.9578360726657
7831,2021,40–44,F,C,409.9578360726657
7832,2021,40–44,F,C,409.9578360726657
7833,2021,40–44,F,C,409.9578360726657
7834,2021,40–44,F,C,409.9578360726657
7835,2021,40–44,F,C,409.9578360726657
7836,2021,40–44,F,C,409.9578360726657
7837,2021,40–44,F,C,409.9578360726657
7838,2021,40–44,F,C,409.9578360726657
7839,2021,40–44,F,C,409.9578360726657
7840,2021,40–44,F,C,409.9578360726657
7841,2021,40–44,F,C,409.9578360726657
7842,2021,40–44,F,C,409.9578360726657
7843,2021,40–44,F,C,409.9578360726657
7844,2021,40–44,F,C,409.9578360726657
7845,2021,40–44,F,C,409.9578360726657
7846,2021,40–44,F,C,409.9578360726657
7847,2021,40–44,F,C,409.9578360726657
7848,2021,40–44,F,C,409.9578360726657
7849,2021,40–44,F,C,409.9578360726657
7850,2021,40–44,F,C,409.9578360726657
7851,2021,40–44,F,C,409.9578360726657
7852,2021,40–44,F,C,409.9578360726657
7853,2021,40–44,F,C,409.9578360726657
7854,2021,40–44,F,C,409.9578360726657
7855,2021,40–44,F,C,409.9578360726657
7856,2021,40–44,F,C,409.9578360726657
7857,2021,40–44,F,C,409.9578360726657
7858,2021,40–44,F,C,409.9578360726657
7859,2021,40–44,F,C,409.9578360726657
7860,2021,40–44,F,C,409.9578360726657
7861,2021,40–44,F,C,409.9578360726657
7862,2021,40–44,F,C,409.9578360726657
7863,2021,40–44,F,C,409.9578360726657
7864,2021,40–44,F,C,409.9578360726657
7865,2021,40–44,F,C,409.9578360726657
7866,2021,40–44,F,C,409.9578360726657
7867,2021,40–44,F,C,409.9578360726657
7868,2021,40–44,F,C,409.9578360726657
7869,2021,40–44,F,C,409.9578360726657
7870,2021,40–44,F,C,409.9578360726657
7871,2021,40–44,F,C,409.9578360726657
7872,2021,40–44,F,C,409.9578360726657
7873,2021,40–44,F,C,409.9578360726657
7874,2021,40–44,F,C,409.9578360726657
7875,2021,40–44,F,C,409.9578360726657
7876,2021,40–44,F,C,409.9578360726657
7877,2021,40–44,F,C,409.9578360726657
7878,2021,40–44,F,C,409.9578360726657
7879,2021,40–44,F,C,409.9578360726657
7880,2021,40–44,F,C,409.9578360726657
7881,2021,40–44,F,C,409.9578360726657
7882,2021,40–44,F,C,409.9578360726657
7883,2021,40–44,F,C,409.9578360726657
7884,2021,40–44,F,C,409.9578360726657
7885,2021,40–44,F,C,409.9578360726657
7886,2021,40–44,F,C,409.9578360726657
7887,2021,40–44,F,C,409.9578360726657
7888,2021,40–44,F,C,409.9578360726657
7889,2021,40–44,F,C,409.9578360726657
7890,2021,40–44,F,C,409.9578360726657
7891,2021,40–44,F,C,409.9578360726657
7892,2021,40–44,F,C,409.9578360726657
7893,2021,40–44,F,C,409.9578360726657
7894,2021,40–44,F,C,409.9578360726657
7895,2021,40–44,F,C,409.9578360726657
7896,2021,40–44,F,C,409.9578360726657
7897,2021,40–44,F,C,409.9578360726657
7898,2021,40–44,F,C,409.9578360726657
7899,2021,40–44,F,C,409.9578360726657
7900,2021,40–44,F,C,409.9578360726657
7901,2021,40–44,F,C,409.9578360726657
7902,2021,40–44,F,C,409.9578360726657
7903,2021,40–44,F,C,409.9578360726657
7904,2021,40–44,F,C,409.9578360726657
7905,2021,40–44,F,C,409.9578360726657
7906,2021,40–44,F,C,409.9578360726657
7907,2021,40–44,F,C,409.9578360726657
7908,2021,40–44,F,C,409.9578360726657
7909,2021,40–44,F,C,409.9578360726657
7910,2021,40–44,F,C,409.9578360726657
7911,2021,40–44,F,C,409.9578360726657
7912,2021,40–44,F,C,409.9578360726657
7913,2021,40–44,F,C,409.9578360726657
7914,2021,40–44,F,C,409.9578360726657
7915,2021,40–44,F,C,409.9578360726657
7916,2021,40–44,F,C,409.9578360726657
7917,2021,40–44,F,C,409.9578360726657
7918,2021,40–44,F,C,409.9578360726657
7919,2021,40–44,F,C,409.9578360726657
7920,2021,40–44,F,C,409.9578360726657
7921,2021,40–44,F,C,409.9578360726657
7922,2021,40–44,F,C,409.9578360726657
7923,2021,40–44,F,C,409.9578360726657
7924,2021,40–44,F,C,409.9578360726657
7925,2021,40–44,F,C,409.9578360726657
7926,2021,40–44,F,C,409.9578360726657
7927,2021,40–44,F,C,409.9578360726657
7928,2021,40–44,F,C,409.9578360726657
7929,2021,40–44,F,C,409.9578360726657
7930,2021,40–44,F,C,409.9578360726657
7931,2021,40–44,F,C,409.9578360726657
7932,2021,40–44,F,C,409.9578360726657
7933,2021,40–44,F,C,409.9578360726657
7934,2021,40–44,F,C,409.9578360726657
7935,2021,40–44,F,C,409.9578360726657
7936,2021,40–44,F,C,409.9578360726657
7937,2021,40–44,F,C,409.9578360726657
7938,2021,40–44,F,C,409.9578360726657
7939,2021,40–44,F,C,409.9578360726657
7940,2021,40–44,F,C,409.9578360726657
7941,2021,40–44,F,C,409.9578360726657
7942,2021,40–44,F,C,409.9578360726657
7943,2021,40–44,F,C,409.9578360726657
7944,2021,40–44,F,C,409.9578360726657
7945,2021,40–44,F,C,409.9578360726657
7946,2021,40–44,F,C,409.9578360726657
7947,2021,40–44,F,C,409.9578360726657
7948,2021,40–44,F,C,409.9578360726657
7949,2021,40–44,F,C,409.9578360726657
7950,2021,40–44,F,C,409.9578360726657
7951,2021,40–44,F,C,409.9578360726657
7952,2021,40–44,F,C,409.9578360726657
7953,2021,40–44,F,C,409.9578360726657
7954,2021,40–44,F,C,409.9578360726657
7955,2021,40–44,F,C,409.9578360726657
7956,2021,40–44,F,C,409.9578360726657
7957,2021,40–44,F,C,409.9578360726657
7958,2021,40–44,F,C,409.9578360726657
7959,2021,40–44,F,C,409.9578360726657
7960,2021,40–44,F,C,409.9578360726657
7961,2021,40–44,F,C,409.9578360726657
7962,2021,40–44,F,C,409.9578360726657
7963,2021,40–44,F,C,409.9578360726657
7964,2021,40–44,F,C,409.9578360726657
7965,2021,40–44,F,C,409.9578360726657
7966,2021,40–44,F,C,409.9578360726657
7967,2021,40–44,F,C,409.9578360726657
7968,2021,40–44,F,C,409.9578360726657
7969,2021,40–44,F,C,409.9578360726657
7970,2021,40–44,F,C,409.9578360726657
7971,2021,40–44,F,C,409.9578360726657
7972,2021,40–44,F,N,2216.5790491803277
7973,2021,40–44,F,N,2216.5790491803277
7974,2021,40–44,F,N,2216.5790491803277
7975,2021,40–44,F,N,2216.5790491803277
7976,2021,40–44,F,N,2216.5790491803277
7977,2021,40–44,F,N,2216.5790491803277
7978,2021,40–44,F,N,2216.5790491803277
7979,2021,40–44,F,N,2216.5790491803277
7980,2021,40–44,F,N,2216.5790491803277
7981,2021,40–44,F,N,2216.5790491803277
7982,2021,40–44,F,N,2216.5790491803277
7983,2021,40–44,F,N,2216.5790491803277
7984,2021,40–44,F,N,2216.5790491803277
7985,2021,40–44,F,N,2216.5790491803277
7986,2021,40–44,F,N,2216.5790491803277
7987,2021,40–44,F,N,2216.5790491803277
7988,2021,40–44,F,N,2216.5790491803277
7989,2021,40–44,F,N,2216.5790491803277
7990,2021,40–44,F,N,2216.5790491803277
7991,2021,40–44,F,N,2216.5790491803277
7992,2021,40–44,F,N,2216.5790491803277
7993,2021,40–44,F,N,2216.5790491803277
7994,2021,40–44,F,N,2216.5790491803277
7995,2021,40–44,F,N,2216.5790491803277
7996,2021,40–44,F,N,2216.5790491803277
7997,2021,40–44,F,N,2216.5790491803277
7998,2021,40–44,F,N,2216.5790491803277
7999,2021,40–44,F,N,2216.5790491803277
8000,2021,40–44,F,N,2216.5790491803277
8001,2021,40–44,F,N,2216.5790491803277
8002,2021,40–44,F,N,2216.5790491803277
8003,2021,40–44,F,N,2216.5790491803277
8004,2021,40–44,F,N,2216.5790491803277
8005,2021,40–44,F,N,2216.5790491803277
8006,2021,40–44,F,N,2216.5790491803277
8007,2021,40–44,F,N,2216.5790491803277
8008,2021,40–44,F,N,2216.5790491803277
8009,2021,40–44,F,N,2216.5790491803277
8010,2021,40–44,F,N,2216.5790491803277
8011,2021,40–44,F,N,2216.5790491803277
8012,2021,40–44,F,N,2216.5790491803277
8013,2021,40–44,F,N,2216.5790491803277
8014,2021,40–44,F,N,2216.5790491803277
8015,2021,40–44,F,N,2216.5790491803277
8016,2021,40–44,F,N,2216.5790491803277
8017,2021,40–44,F,N,2216.5790491803277
8018,2021,40–44,F,N,2216.5790491803277
8019,2021,40–44,F,N,2216.5790491803277
8020,2021,40–44,F,N,2216.5790491803277
8021,2021,40–44,F,N,2216.5790491803277
8022,2021,40–44,F,N,2216.5790491803277
8023,2021,40–44,F,N,2216.5790491803277
8024,2021,40–44,F,N,2216.5790491803277
8025,2021,40–44,F,N,2216.5790491803277
8026,2021,40–44,F,N,2216.5790491803277
8027,2021,40–44,F,N,2216.5790491803277
8028,2021,40–44,F,N,2216.5790491803277
8029,2021,40–44,F,N,2216.5790491803277
8030,2021,40–44,F,N,2216.5790491803277
8031,2021,40–44,F,N,2216.5790491803277
8032,2021,40–44,F,N,2216.5790491803277
8033,2021,40–44,F,N,2216.5790491803277
8034,2021,40–44,F,N,2216.5790491803277
8035,2021,40–44,F,N,2216.5790491803277
8036,2021,40–44,F,N,2216.5790491803277
8037,2021,40–44,F,N,2216.5790491803277
8038,2021,40–44,F,N,2216.5790491803277
8039,2021,40–44,F,N,2216.5790491803277
8040,2021,40–44,F,N,2216.5790491803277
8041,2021,40–44,F,N,2216.5790491803277
8042,2021,40–44,F,N,2216.5790491803277
8043,2021,40–44,F,N,2216.5790491803277
8044,2021,40–44,F,N,2216.5790491803277
8045,2021,40–44,F,N,2216.5790491803277
8046,2021,40–44,F,N,2216.5790491803277
8047,2021,40–44,F,N,2216.5790491803277
8048,2021,40–44,F,N,2216.5790491803277
8049,2021,40–44,F,N,2216.5790491803277
8050,2021,40–44,F,N,2216.5790491803277
8051,2021,40–44,F,N,2216.5790491803277
8052,2021,40–44,F,N,2216.5790491803277
8053,2021,40–44,F,N,2216.5790491803277
8054,2021,40–44,F,N,2216.5790491803277
8055,2021,40–44,F,N,2216.5790491803277
8056,2021,40–44,F,N,2216.5790491803277
8057,2021,40–44,F,N,2216.5790491803277
8058,2021,40–44,F,N,2216.5790491803277
8059,2021,40–44,F,N,2216.5790491803277
8060,2021,40–44,F,N,2216.5790491803277
8061,2021,40–44,F,N,2216.5790491803277
8062,2021,40–44,F,N,2216.5790491803277
8063,2021,40–44,F,N,2216.5790491803277
8064,2021,40–44,F,N,2216.5790491803277
8065,2021,40–44,F,N,2216.5790491803277
8066,2021,40–44,F,N,2216.5790491803277
8067,2021,40–44,F,N,2216.5790491803277
8068,2021,40–44,F,N,2216.5790491803277
8069,2021,40–44,F,N,2216.5790491803277
8070,2021,40–44,F,N,2216.5790491803277
8071,2021,40–44,F,N,2216.5790491803277
8072,2021,40–44,F,N,2216.5790491803277
8073,2021,40–44,F,N,2216.5790491803277
8074,2021,40–44,F,N,2216.5790491803277
8075,2021,40–44,F,N,2216.5790491803277
8076,2021,40–44,F,N,2216.5790491803277
8077,2021,40–44,F,N,2216.5790491803277
8078,2021,40–44,F,N,2216.5790491803277
8079,2021,40–44,F,N,2216.5790491803277
8080,2021,40–44,F,N,2216.5790491803277
8081,2021,40–44,F,N,2216.5790491803277
8082,2021,40–44,F,N,2216.5790491803277
8083,2021,40–44,F,N,2216.5790491803277
8084,2021,40–44,F,N,2216.5790491803277
8085,2021,40–44,F,N,2216.5790491803277
8086,2021,40–44,F,N,2216.5790491803277
8087,2021,40–44,F,N,2216.5790491803277
8088,2021,40–44,F,N,2216.5790491803277
8089,2021,40–44,F,N,2216.5790491803277
8090,2021,40–44,F,N,2216.5790491803277
8091,2021,40–44,F,N,2216.5790491803277
8092,2021,40–44,F,N,2216.5790491803277
8093,2021,40–44,F,N,2216.5790491803277
8094,2021,40–44,F,N,2216.5790491803277
8095,2021,40–44,F,N,2216.5790491803277
8096,2021,40–44,F,N,2216.5790491803277
8097,2021,40–44,F,N,2216.5790491803277
8098,2021,40–44,F,N,2216.5790491803277
8099,2021,40–44,F,N,2216.5790491803277
8100,2021,40–44,F,N,2216.5790491803277
8101,2021,40–44,F,N,2216.5790491803277
8102,2021,40–44,F,N,2216.5790491803277
8103,2021,40–44,F,N,2216.5790491803277
8104,2021,40–44,F,N,2216.5790491803277
8105,2021,40–44,F,N,2216.5790491803277
8106,2021,40–44,F,N,2216.5790491803277
8107,2021,40–44,F,N,2216.5790491803277
8108,2021,40–44,F,N,2216.5790491803277
8109,2021,40–44,F,N,2216.5790491803277
8110,2021,40–44,F,N,2216.5790491803277
8111,2021,40–44,F,N,2216.5790491803277
8112,2021,40–44,F,N,2216.5790491803277
8113,2021,40–44,F,N,2216.5790491803277
8114,2021,40–44,F,N,2216.5790491803277
8115,2021,40–44,F,N,2216.5790491803277
8116,2021,40–44,F,N,2216.5790491803277
8117,2021,40–44,F,N,2216.5790491803277
8118,2021,40–44,F,N,2216.5790491803277
8119,2021,40–44,F,N,2216.5790491803277
8120,2021,40–44,F,N,2216.5790491803277
8121,2021,40–44,F,N,2216.5790491803277
8122,2021,40–44,F,N,2216.5790491803277
8123,2021,40–44,F,N,2216.5790491803277
